depth,density_bulk
0.07847202,861.8511
0.14096348,900.0
0.20345494,900.0
0.2659464,900.0
0.32843786,900.0
0.39370623,900.0
0.4589746,900.0
0.5364808,900.0
0.61398697,900.0
0.69149315,900.0
0.76899934,900.0
0.8261091,900.0
0.88321894,900.0
0.9403288,900.0
1.0157954,900.0
1.0912619,900.0
1.1667284,900.0
1.2421949,900.0
1.3074633,900.0
1.3727317,900.0
1.440858,900.0
1.5089843,900.0
1.5771106,900.0
1.645237,900.0
1.7133633,900.0
1.7814897,900.0
1.8836792,900.0
1.9603213,900.0
2.0369635,900.0
2.1136055,900.0
2.1902478,900.0
2.258374,900.0
2.3265004,900.0
2.3946266,900.0
2.462753,900.0
2.5338197,900.0
2.604886,900.0
2.7114859,900.0
2.8180857,900.0
2.9163744,900.0
3.0146632,900.0
3.112952,900.0
3.2112405,900.0
3.3095293,900.0
3.407818,900.0
3.5061066,900.0
3.6043954,900.0
3.6777508,900.0
3.7511063,900.0
3.8267505,900.0
3.9023948,900.0
3.978039,900.0
4.0536833,900.0
4.1293273,900.0
4.204972,900.0
4.280616,900.0
4.3562603,900.0
4.4319043,900.0
4.507549,900.0
4.6588373,900.0
4.810126,900.0
4.9614143,900.0
5.112703,900.0
5.2639914,900.0
5.41528,900.0
5.7178564,900.0
6.0204334,900.0
6.346848,900.0
6.673262,900.0
6.999676,900.0
7.326091,900.0
7.978919,900.0
8.631748,900.0
9.333102,900.0
10.034456,900.0
10.73581,900.0
11.437164,900.0
12.190777,900.0
12.944388,900.0
14.059926,900.0
15.175464,900.0
16.291002,900.0
17.40654,900.0
18.884003,900.0
20.361465,900.0
23.032902,900.0
26.006983,900.0
28.981064,900.0
31.119602,900.0
33.27719,900.0
35.43478,900.0
37.764137,900.0
40.171886,900.0
42.659885,900.0
45.230007,900.0
47.884113,900.0
50.624073,900.0
53.45175,900.0
56.36902,900.0
59.377735,900.0
