depth,density_bulk
0.06471014,869.03845
0.1667146,900.0
0.23301749,900.0
0.2993204,900.0
0.4064251,900.0
0.5135298,900.0
0.5951333,900.0
0.6767369,900.0
0.7583405,900.0
0.839944,900.0
0.9215476,900.0
1.0031512,900.0
1.0847547,900.0
1.1663584,900.0
1.2509947,900.0
1.3356311,900.0
1.4452177,900.0
1.5548043,900.0
1.6643908,900.0
1.7739774,900.0
1.8616467,900.0
1.9493159,900.0
2.0369852,900.0
2.1246545,900.0
2.2123237,900.0
2.299993,900.0
2.3876622,900.0
2.4753315,900.0
2.5630007,900.0
2.65067,900.0
2.7383392,900.0
2.8260086,900.0
2.9136777,900.0
3.001347,900.0
3.067099,900.0
3.132851,900.0
3.198603,900.0
3.264355,900.0
3.3301067,900.0
3.3958588,900.0
3.5054452,900.0
3.615032,900.0
3.702701,900.0
3.7903705,900.0
3.8780396,900.0
3.965709,900.0
4.053378,900.0
4.1475797,900.0
4.241781,900.0
4.335983,900.0
4.4301844,900.0
4.524386,900.0
4.6185875,900.0
4.712789,900.0
4.8069906,900.0
4.901192,900.0
4.9953938,900.0
5.0895953,900.0
5.183797,900.0
5.2779984,900.0
5.3722,900.0
5.4664016,900.0
5.560603,900.0
5.654804,900.0
5.749006,900.0
5.937409,900.0
6.125812,900.0
6.314215,900.0
6.5026183,900.0
6.6910214,900.0
7.0678277,900.0
7.4371934,900.0
7.806559,900.0
8.175924,900.0
8.54529,900.0
9.0993395,900.0
9.653388,900.0
10.207437,900.0
10.761485,900.0
11.869582,900.0
12.977679,900.0
14.313397,900.0
15.6491165,900.0
17.136158,900.0
19.366718,900.0
21.597279,900.0
23.735817,900.0
25.893404,900.0
28.050993,900.0
30.380352,900.0
32.788097,900.0
35.2761,900.0
37.846222,900.0
40.500328,900.0
43.240288,900.0
46.067966,900.0
47.5266,900.0
48.985233,900.0
50.48959,900.0
51.99395,900.0
