depth,rhofirn
0.25741342,342.9223
0.41229814,386.2987
0.54542935,405.723
0.6748379,415.2099
0.7963378,422.20892
0.9185101,427.89316
1.0394795,432.6918
1.1579356,437.2747
1.2781917,441.18796
1.3952745,444.70306
1.517072,447.10275
1.643726,442.47116
1.766477,439.4685
1.8862388,439.93915
2.0008223,441.23163
2.1186516,442.84686
2.2340384,444.64877
2.347809,446.40726
2.4609454,448.45273
2.575541,450.17886
2.9816895,451.38745
3.1294627,468.4538
3.2531116,473.69046
3.37372,477.8643
3.4903226,481.24942
3.6058052,480.9547
3.723889,483.08194
3.835461,486.70566
3.9470248,490.9245
4.05927,494.99377
4.1695023,498.78305
4.2789884,501.78635
4.3853106,505.25717
4.4906735,508.60547
4.6018248,511.55405
4.7035933,514.3781
4.806102,517.4087
10.186124,596.3887
15.556311,597.2431
15.664806,623.65466
15.756647,623.58234
15.845063,624.068
15.935351,624.5987
16.023275,625.1104
16.12249,625.62836
16.217638,626.15515
16.322033,626.71655
16.421724,627.3673
16.552387,628.14685
16.651705,628.8948
19.057638,635.9453
19.462238,639.62244
19.557518,640.5752
19.650463,640.9778
19.83461,641.5254
19.91961,642.0768
20.00517,642.43036
20.089039,642.7824
20.172983,643.1443
20.26019,643.51434
20.770227,644.78076
21.431557,646.27386
21.586195,647.66187
21.683859,648.18744
21.948618,648.8476
22.112986,649.57513
22.267056,650.0986
22.499813,650.7384
22.885904,651.76697
22.963394,652.5434
23.116827,652.9326
23.272793,653.4571
23.50876,654.12744
23.586683,654.6692
27.596294,666.58374
31.562628,675.37744
35.647564,687.79675
41.180573,707.2603
46.704243,708.70184
52.543045,721.60504
58.375042,722.60254
62.31482,726.8184
66.25325,727.1123
69.966805,736.6884
73.67954,736.8678
81.10202,737.1914
84.233955,744.8779
87.36238,745.7142
90.53325,752.7154
93.697845,754.2064
98.508644,760.3032
102.558365,786.5327
106.59763,788.56744
110.38071,821.0725
114.15797,822.3358
117.92769,823.98114
121.68942,825.7294
125.658264,859.06726
129.62184,860.2097
133.91751,871.5043
