depth,snic
0.0560473,0.048504654
0.115390696,0.051508844
0.20218232,0.078125
0.26727605,0.05859375
0.33236974,0.05859375
0.39746347,0.05859375
0.4625572,0.05859375
0.5276509,0.05859375
0.59274465,0.05859375
0.65783834,0.05859375
0.72293204,0.05859375
0.7880258,0.05859375
0.8531195,0.05859375
0.9182132,0.05859375
0.98330694,0.05859375
1.0484006,0.05859375
1.1134944,0.05859375
1.178588,0.05859375
1.2436818,0.05859375
1.3087755,0.05859375
1.3738692,0.05859375
1.4389629,0.05859375
1.5040567,0.05859375
1.5691503,0.05859375
1.6342441,0.05859375
1.6993378,0.05859375
1.7644316,0.05859375
1.8295252,0.05859375
1.894619,0.05859375
1.9597127,0.05859375
2.0248065,0.05859375
2.0899,0.05859375
2.1549938,0.05859375
2.2200875,0.05859375
2.2851813,0.05859375
2.350275,0.05859375
2.4153688,0.05859375
2.4804623,0.05859375
2.545556,0.05859375
2.6106498,0.05859375
2.6757436,0.05859375
2.7408373,0.05859375
2.805931,0.05859375
2.8710248,0.05859375
2.9361184,0.05859375
3.0012121,0.05859375
3.0663059,0.05859375
3.1313996,0.05859375
3.1964934,0.05859375
3.2615871,0.05859375
3.3266807,0.05859375
3.3917744,0.05859375
3.4568682,0.05859375
3.521962,0.05859375
3.5870557,0.05859375
3.6521494,0.05859375
3.717243,0.05859375
3.8474305,0.1171875
3.977618,0.1171875
4.1078053,0.1171875
4.237993,0.1171875
4.3681803,0.1171875
4.5417633,0.15625
4.715347,0.15625
4.88893,0.15625
5.0625134,0.15625
5.40968,0.3125
5.7568464,0.3125
6.1040125,0.3125
6.451179,0.3125
6.7983456,0.3125
7.145512,0.3125
7.839845,0.625
8.534178,0.625
9.228511,0.625
9.922844,0.625
10.617177,0.625
11.31151,0.625
12.700176,1.25
14.088842,1.25
15.477508,1.25
16.866175,1.25
18.25484,1.25
19.643505,1.25
21.032171,1.25
23.809504,2.5
26.586836,2.5
29.364168,2.5
32.1415,2.5
34.91883,2.5
37.696163,2.5
40.473495,2.5
43.250828,2.5
46.02816,2.5
48.805492,2.5
51.582825,2.5
54.360157,2.5
57.137486,2.5
59.914818,2.5
62.69215,2.5
