depth,snic
0.2897391,0.08976769
0.4513019,0.015093512
0.59448355,0.0
0.735796,0.0
0.875136,0.0
1.014058,0.0
1.1617267,0.007879106
1.4352767,0.061725322
1.59057,0.027833175
1.7257066,0.012227281
1.8522749,0.007412652
1.9768499,0.0075556263
2.1031544,0.010595359
2.4058337,0.07597929
2.5606022,0.04132097
2.8616376,0.0772611
3.178115,0.12625657
3.3091981,0.023013214
4.0611806,0.11603034
4.316238,0.081085265
4.438731,0.01847489
4.5548964,0.013178212
4.66517,0.00787016
4.774917,0.008095119
5.1263456,0.057797972
5.393719,0.092855886
5.7877097,2.3454827e-06
5.885267,0.0029155528
5.982903,0.0
6.0807834,0.0
6.2730417,0.060533952
6.398157,0.025703052
6.7732453,0.17034835
6.8986874,0.027544292
7.1263714,0.034456085
7.4649725,0.09948849
7.558903,0.0
7.652281,0.0
7.745417,0.0
7.8716016,0.0039501586
7.9644027,0.0
8.200337,0.04934918
8.296864,0.003917504
8.389176,0.0
8.481361,0.0
8.573059,0.0
8.755678,0.0015827094
8.950899,0.00762746
9.093736,0.060112316
9.2103405,0.023414038
9.308663,0.007157412
9.4097805,0.009826165
9.5158205,0.014449183
9.622963,0.015491135
9.847126,0.10199278
10.369387,0.067996144
10.795634,0.09933974
10.897553,0.012226644
11.0896635,0.014969939
11.189131,0.01066648
11.83622,0.19443633
12.118442,0.12602311
16.943035,0.9913274
21.757832,0.9913274
22.538027,0.0948933
23.149437,0.255432
26.582092,0.43616167
27.263662,0.0034580806
27.441809,0.0
27.546753,0.0
28.660059,0.0
28.881117,0.0
29.11833,0.0
29.367239,0.0
29.943592,0.0
30.260965,0.0
30.577679,0.0
30.940807,0.0
31.331667,0.0
36.796864,0.0
40.502876,0.0
44.068077,0.0
47.6303,0.0
51.887363,0.0
56.005215,0.0
60.836838,0.0
64.324715,0.0
68.03792,0.0
71.98674,0.0
75.14898,0.0
78.30966,0.0
82.84857,0.0
87.52936,0.0
92.53041,0.0
97.86644,0.0
100.609474,0.0
103.35235,0.0
107.7268,0.0
112.10057,0.0
115.18568,0.0
