depth,density_bulk
0.26766327,561.5322
0.41940176,454.5031
0.5519313,436.3559
0.6810871,442.65634
0.80259013,435.4151
0.9244091,442.3332
1.0452386,439.52814
1.1634964,446.95398
1.283201,461.81277
1.400157,452.61365
1.5238786,485.624
1.6520579,488.43268
1.7695999,450.5736
1.8888738,442.7793
2.0033853,444.901
2.1212778,447.42157
2.236516,450.1867
2.34992,451.31473
2.4628692,454.63293
2.5761318,455.9787
2.979404,531.4761
3.1272852,589.5367
3.249984,531.96295
3.3715765,538.13605
3.4853704,521.1384
3.5961022,516.9865
3.7132742,538.8169
3.8296185,537.42786
3.9450126,536.65155
4.0568085,531.8718
4.165142,529.7636
4.2760644,544.55963
4.3820124,524.83514
4.4869523,529.6928
4.5962687,547.8511
4.699518,538.6835
4.800718,536.3698
4.902959,544.6463
5.0032883,542.34393
5.102805,543.9718
5.2031546,549.437
5.303131,550.61865
5.4029427,555.4713
5.50209,557.4191
5.6011124,562.9753
5.944358,633.8161
6.0509973,599.82166
12.58314,663.15985
19.10484,663.61206
19.431913,714.8047
19.52727,691.2001
19.622528,688.8295
20.808723,668.05255
21.297844,682.1954
21.452568,797.9887
21.549665,701.6642
21.812994,683.104
21.898817,679.35095
21.976063,654.96027
22.05272,654.217
22.129131,654.4998
22.205532,654.7824
22.282328,655.06604
22.36035,655.353
22.437723,655.6416
25.047146,705.99
27.645828,708.9082
32.795956,715.4098
36.092487,738.44275
40.17992,748.6096
44.260086,749.9434
49.130306,756.7386
52.39657,759.9269
55.66094,760.36694
60.989723,772.62384
65.77489,775.143
70.54481,777.61865
76.6273,776.1287
81.659035,774.5633
84.75907,777.30225
87.81959,783.78845
90.87733,784.5015
94.23715,787.52563
98.27703,792.57623
102.78004,797.2329
106.05167,799.98645
109.56131,801.2511
113.31557,804.52686
117.339005,805.8079
121.64483,807.5754
126.24826,809.37146
131.17075,810.1439
136.42073,812.07654
139.21675,814.0688
142.01082,814.6386
144.98431,816.3217
147.95534,817.0039
151.05795,820.2457
154.24644,823.4441
157.52692,825.4425
