depth,T_ice
0.18181507,-10.371094
0.4380868,-9.20462
0.58764195,-9.939697
0.7350639,-10.5896
0.8809802,-11.2656555
1.0256122,-11.930969
1.1690648,-12.563324
1.3114681,-13.159119
1.4534082,-13.724518
1.595331,-14.266907
2.0060148,-15.15213
2.149733,-15.946289
2.284777,-16.341125
2.4137974,-16.713104
2.5420532,-17.064606
2.6692564,-17.397476
2.7957718,-17.71199
2.921207,-18.008362
3.0458128,-18.28685
3.1699517,-18.548477
3.3837771,-18.841232
3.504622,-19.096664
3.624557,-19.288666
3.743909,-19.46669
3.8624644,-19.631714
3.9803004,-19.784454
4.0975313,-19.925827
4.2143745,-20.056686
4.3305197,-20.177582
4.7195053,-20.411499
4.8330026,-20.590286
4.9457464,-20.664719
5.058033,-20.732391
5.169903,-20.793869
5.2816725,-20.849625
5.3927393,-20.899963
5.5035844,-20.94522
5.6149163,-20.985947
5.724553,-21.022156
5.8339334,-21.054092
6.16711,-21.104355
6.2745748,-21.134766
6.381835,-21.148315
6.4885864,-21.159271
6.595583,-21.167862
6.7017484,-21.174286
6.8078594,-21.178726
6.9132066,-21.181335
7.034452,-21.182343
7.3320937,-21.180832
7.4358816,-21.172821
7.5402617,-21.16771
7.644262,-21.161758
7.7476215,-21.15509
7.8508186,-21.147827
7.9533176,-21.140045
8.055897,-21.131851
8.157942,-21.123291
8.259762,-21.114471
8.361361,-21.105453
8.652337,-21.08879
8.752856,-21.071777
8.853696,-21.062592
8.954522,-21.053482
9.054713,-21.04451
9.400792,-21.026093
9.4995775,-21.009308
9.598308,-21.001755
9.697028,-20.994492
9.795255,-20.987549
9.893273,-20.980957
9.991218,-20.974686
10.088934,-20.968765
10.186425,-20.963196
10.284306,-20.957977
10.5264635,-20.949677
10.623214,-20.942886
10.7200985,-20.9393
10.816457,-20.93605
25.240005,-20.761215
33.783302,-20.670883
35.085503,-20.618698
36.02166,-20.607529
37.792667,-20.593704
44.197586,-20.552704
66.675896,-20.424103
73.38228,-20.484024
77.10299,-20.528992
81.091675,-20.572784
85.36557,-20.631989
89.85799,-20.707321
94.47786,-20.795456
98.13683,-20.882675
101.7949,-20.965027
107.01398,-21.071823
112.585175,-21.213089
118.26882,-21.365875
121.24806,-21.484879
124.28211,-21.568008
127.41114,-21.653214
