depth,T_ice
0.16380216,-21.513672
0.3188764,-17.31192
0.47159997,-16.70459
0.6202499,-16.995789
0.76633686,-17.422607
0.9097143,-17.841751
1.0509958,-18.250061
1.1901091,-18.660995
1.3270386,-19.079773
1.4617771,-19.50409
1.5951272,-19.929382
1.7266191,-20.352234
1.8560438,-20.768219
1.9836222,-21.17424
2.2309246,-21.751312
2.3986206,-22.373383
2.5200334,-22.787949
2.6402574,-23.121155
2.7603247,-23.439438
2.8789558,-23.74179
2.9958687,-24.026001
3.111912,-24.292694
3.2271183,-24.542938
3.3413053,-24.776718
3.454734,-24.99443
3.567382,-25.196716
3.6793764,-25.384048
3.7906518,-25.556839
3.9036546,-25.716888
4.0136027,-25.863022
4.123415,-25.995178
4.231951,-26.114807
4.3402624,-26.222504
4.447695,-26.319092
4.554631,-26.40506
4.6610966,-26.481125
4.766834,-26.547775
4.8725333,-26.605652
4.9777865,-26.65532
5.0822372,-26.697098
5.1860514,-26.731506
5.289424,-26.759094
8.347302,-27.050507
9.387872,-26.36908
9.478821,-26.183548
9.569345,-26.154633
9.659358,-26.12613
9.748602,-26.098251
9.837705,-26.0708
9.926669,-26.043518
10.103343,-26.003357
10.192303,-25.96344
10.281123,-25.93663
10.369806,-25.910065
10.458354,-25.883728
10.544375,-25.858627
10.893078,-25.796951
10.981354,-25.735825
11.332466,-25.674118
11.420031,-25.614395
11.507363,-25.590897
12.095749,-25.50531
12.727532,-25.358078
13.608856,-25.187363
13.877733,-25.068512
14.805434,-24.949524
15.942911,-24.759232
17.31864,-24.54396
18.355846,-24.35292
18.91988,-24.234192
19.525461,-24.148148
20.142588,-24.06157
20.815363,-23.972076
21.515623,-23.877151
22.237524,-23.783981
22.990854,-23.69226
23.751276,-23.604706
26.238901,-23.43306
27.20867,-23.26294
28.22029,-23.162506
29.276812,-23.063553
30.389261,-22.96524
31.511375,-22.873169
32.729595,-22.783417
33.946785,-22.698761
43.29022,-22.401993
48.733593,-22.395508
52.1068,-22.537521
57.546043,-22.749863
61.504517,-23.119095
65.50433,-23.499344
72.20647,-24.104095
77.02846,-24.940826
82.13512,-25.7435
84.86549,-26.445587
87.58374,-26.948257
90.50991,-27.48999
93.337585,-28.045746
96.309685,-28.59134
99.384865,-29.179825
