depth,dgrain
0.09674708,0.27794725
0.1835387,1.8584243
0.2703303,1.8584243
0.35712194,1.8584243
0.44391358,1.8584243
0.5307052,1.8584243
0.6174968,1.8584243
0.7042884,1.8584243
0.79108006,1.8584243
0.8778717,1.8584243
0.9646633,1.8584243
1.0514549,1.8584243
1.1382465,1.8584243
1.2250382,1.8584243
1.3118298,1.8584243
1.3986214,1.8584243
1.4854131,1.8584243
1.5722047,1.8584243
1.6589963,1.8584243
1.7457879,1.8584243
1.8325795,1.8584243
1.9193711,1.8584243
2.006163,1.8584243
2.0929544,1.8584243
2.1797462,1.8584243
2.2665377,1.8584243
2.3533292,1.8584243
2.440121,1.8584243
2.5269125,1.8584243
2.6137042,1.8584243
2.7004957,1.8584243
2.7872875,1.8584243
2.874079,1.8584243
2.9608707,1.8584243
3.0476623,1.8584243
3.1344538,1.8584243
3.2212455,1.8584243
3.308037,1.8584243
3.3948288,1.8584243
3.4816203,1.8584243
3.568412,1.8584243
3.6552036,1.8584243
3.7419953,1.8584243
3.8287868,1.8584243
3.9155786,1.8584243
4.0023704,1.8584243
4.089162,1.8584243
4.1759534,1.8584243
4.262745,1.8584243
4.3495364,1.8584243
4.4363284,1.8584243
4.52312,1.8584243
4.6099114,1.8584243
4.696703,1.8584243
4.783495,1.8584243
4.8702865,1.8584243
4.957078,1.8584243
5.0438695,1.8584243
5.130661,1.8584243
5.217453,1.8584243
5.391036,1.8584243
5.5646195,1.8584243
5.7382026,1.8584243
5.9117856,1.8584243
6.085369,1.8584243
6.258952,1.8584243
6.6061187,1.8584243
6.953285,1.8584243
7.3004518,1.8584243
7.6476183,1.8584243
7.994785,1.8584243
8.341951,1.8584243
9.036284,1.8584243
9.730618,1.8584243
10.424951,1.8584243
11.119284,1.8584243
11.813616,1.8584243
12.507949,1.8584243
13.896615,1.8584243
15.285281,1.8584243
16.673946,1.8584243
18.062613,1.8584243
19.451279,1.8584243
20.839945,1.8584243
22.228611,1.8584243
25.005943,1.8584243
27.783276,1.8584243
30.560606,1.8584243
33.33794,1.369786
36.115273,1.369786
38.8926,1.369786
41.669933,1.369786
44.447266,1.369786
47.224598,1.369786
50.00193,1.369786
52.779263,1.369786
55.556595,1.369786
58.333927,1.369786
61.11126,1.369786
63.88859,1.369786
