depth,snic
0.063255526,0.012820677
0.12770872,0.0
0.19216192,0.0
0.2566151,0.0
0.32106832,0.0
0.3855215,0.0
0.4499747,0.0
0.5144279,0.0
0.5788811,0.0
0.64333427,0.0
0.70778745,0.0
0.78787255,0.0
0.8679576,0.0
0.9480427,0.0
1.0281277,0.0
1.1082128,0.0
1.1882979,0.0
1.2683829,0.0
1.348468,0.0
1.428553,0.0
1.4886168,0.0
1.5787125,0.0
1.6688082,0.0
1.7488933,0.0
1.8089571,0.0
1.8690208,0.0
1.9290847,0.0
1.9891485,0.0
2.0692334,0.0
2.1493187,0.0
2.2294037,0.0
2.3094888,0.0
2.3895738,0.0
2.4696589,0.0
2.549744,0.0
2.629829,0.0
2.709914,0.0
2.789999,0.0
2.870084,0.0
2.950169,0.0
3.0302544,0.0
3.1103394,0.0
3.1904244,0.0
3.2705095,0.0
3.3600576,0.0
3.4496057,0.0
3.5391538,0.0
3.628702,0.0
3.71825,0.0
3.8077981,0.0
3.8973463,0.0
3.9868944,0.0
4.0764427,0.0
4.165991,0.0
4.255539,0.0
4.345087,0.0
4.5241833,0.0
4.7032795,0.0
4.8823757,0.0
5.061472,0.0
5.240568,0.0
5.4196644,0.0
5.777857,0.0
6.1360493,0.0
6.4942417,0.0
6.8524346,0.0
7.210627,0.0
7.5688195,0.0
8.285205,0.0
9.00159,0.0
9.524563,0.0
10.047536,0.0
11.093483,0.0
12.139429,0.0
13.185376,0.0
14.235245,0.0
15.285114,0.0
16.411533,0.0
17.537952,0.0
19.867311,0.0
22.275059,0.0
24.76306,0.0
27.33318,0.0
29.987288,0.0
32.72725,0.0
35.554928,0.0
38.47219,0.0
41.480907,0.0
44.25824,2.5
47.035572,2.5
49.812904,2.5
52.590237,2.5
55.36757,2.5
58.1449,2.5
60.922234,2.5
63.699566,2.5
66.4769,2.5
69.25423,2.5
72.03156,2.5
74.80889,2.5
