depth,dgrain
0.065335624,3.3028088
0.13856424,3.3028183
0.2381286,3.363816
0.33769298,3.363816
0.43725732,3.363816
0.5368217,3.363816
0.63638604,3.363816
0.7359504,3.363816
0.8402929,3.363816
0.9185497,3.363816
0.99680656,3.363816
1.0750635,3.363816
1.1663631,3.363816
1.2576628,3.363816
1.3620052,3.363816
1.4663477,3.363816
1.5706902,3.363816
1.6799611,3.363816
1.7892321,3.363816
1.8985032,3.363816
2.007774,3.363816
2.1170452,3.363816
2.2263162,3.363816
2.3355873,3.363816
2.4448583,3.363816
2.5449166,3.363816
2.644975,3.363816
2.7378864,3.363816
2.8343713,3.363816
2.930856,3.363816
3.0309143,3.363816
3.1381197,3.363816
3.245325,3.363816
3.3025014,3.363816
3.3596776,3.363816
3.419472,3.363816
3.4792664,3.363816
3.539061,3.363816
3.6287527,3.363816
3.7184443,3.363816
3.808136,3.363816
3.8978279,3.363816
3.9875195,3.363816
4.0772114,3.363816
4.145154,3.363816
4.213097,3.363816
4.289189,3.363816
4.36528,3.363816
4.441372,3.363816
4.5038633,3.363816
4.5663548,3.363816
4.628846,3.363816
4.6913376,3.363816
4.753829,3.363816
4.816321,3.363816
4.9413037,3.363816
5.0662866,3.363816
5.1912694,3.363816
5.316252,3.363816
5.4467893,3.363816
5.577326,3.363816
5.8383994,3.363816
6.0994725,3.363816
6.360546,3.363816
6.6330514,3.363816
6.9055567,3.363816
7.1780624,3.363816
7.4505677,3.363816
8.0191,3.363816
8.587632,3.363816
9.192786,3.363816
9.79794,3.363816
10.403094,3.363816
11.008248,3.363816
11.661077,3.363816
12.313905,3.363816
13.619562,3.363816
15.02227,3.363816
16.424978,3.363816
17.932203,3.363816
19.930082,3.363816
22.173288,3.363816
24.416496,3.363816
27.15139,3.363816
29.886284,3.363816
31.933327,3.363816
33.98037,3.363816
36.07506,3.363816
38.169754,3.363816
40.422592,3.363816
42.751953,3.363816
45.1597,3.363816
47.6477,3.363816
50.21782,3.363816
52.87193,3.363816
55.61189,3.363816
58.439568,3.363816
61.356834,3.363816
62.86119,3.363816
64.36555,3.363816
