depth,density_bulk
0.01,378.16
0.02,378.16
0.03,378.16
0.04,378.16
0.05,378.16
0.06,378.16
0.07,378.16
0.08,378.16
0.09,378.16
0.1,378.16
0.11,378.16
0.12,378.16
0.13,378.16
0.14,378.16
0.15,378.16
0.16,378.16
0.17,378.16
0.18,393.1
0.19,393.1
0.2,393.1
0.21,408.04
0.22,408.04
0.23,408.04
0.24,422.98
0.25,422.98
0.26,422.98
0.27,437.92
0.28,437.92
0.29,437.92
0.3,437.92
0.31,437.92
0.32,437.92
0.33,437.92
0.34,437.92
0.35,452.86
0.36,452.86
0.37,452.86
0.38,452.86
0.39,467.8
0.4,467.8
0.41,467.8
0.42,467.8
0.43,482.74
0.44,482.74
0.45,482.74
0.46,482.74
0.47,482.74
0.48,482.74
0.49,482.74
0.5,482.74
0.51,482.74
0.52,482.74
0.53,482.74
0.54,482.74
0.55,482.74
0.56,482.74
0.57,482.74
0.58,482.74
0.59,482.74
0.6,482.74
0.61,482.74
0.62,482.74
0.63,482.74
0.64,482.74
0.65,482.74
0.66,482.74
0.67,482.74
0.68,482.74
0.69,482.74
0.7,482.74
0.71,497.68
0.72,497.68
0.73,497.68
0.74,497.68
0.75,497.68
0.76,497.68
0.77,497.68
0.78,497.68
0.79,497.68
0.8,497.68
0.81,497.68
0.82,497.68
0.83,497.68
0.84,497.68
0.85,497.68
0.86,497.68
0.87,497.68
0.88,497.68
0.89,497.68
0.9,497.68
0.91,497.68
0.92,497.68
0.93,497.68
0.94,497.68
0.95,497.68
0.96,497.68
0.97,462.78
0.98,462.78
0.99,462.78
1,462.78
1.01,462.78
1.02,462.78
1.03,462.78
1.04,462.78
1.05,462.78
1.06,462.78
1.07,462.78
1.08,462.78
1.09,462.78
1.1,462.78
1.11,462.78
1.12,462.78
1.13,462.78
1.14,462.78
1.15,462.78
1.16,462.78
1.17,462.78
1.18,462.78
1.19,462.78
1.2,462.78
1.21,462.78
1.22,462.78
1.23,462.78
1.24,462.78
1.25,462.78
1.26,462.78
1.27,462.78
1.28,462.78
1.29,462.78
1.3,462.78
1.31,462.78
1.32,462.78
1.33,537.86
1.34,537.86
1.35,537.86
1.36,537.86
1.37,537.86
1.38,537.86
1.39,537.86
1.4,537.86
1.41,537.86
1.42,537.86
1.43,537.86
1.44,537.86
1.45,537.86
1.46,537.86
1.47,537.86
1.48,505.02
1.49,505.02
1.5,505.02
1.51,505.02
1.52,505.02
1.53,505.02
1.54,505.02
1.55,505.02
1.56,505.02
1.57,505.02
1.58,505.02
1.59,505.02
1.6,505.02
1.61,505.02
1.62,505.02
1.63,505.02
1.64,505.02
1.65,505.02
1.66,505.02
1.67,505.02
1.68,505.02
1.69,505.02
1.7,505.02
1.71,505.02
1.72,505.02
1.73,505.02
1.74,505.02
1.75,505.02
1.76,505.02
1.77,505.02
1.78,505.02
1.79,505.02
1.8,505.02
1.81,505.02
1.82,388.56
1.83,388.56
1.84,388.56
1.85,388.56
1.86,388.56
1.87,388.56
1.88,388.56
1.89,388.56
1.9,388.56
1.91,388.56
1.92,388.56
1.93,388.56
1.94,388.56
1.95,388.56
1.96,388.56
1.97,388.56
1.98,388.56
1.99,388.56
2,440.13
2.01,440.13
2.02,440.13
2.03,440.13
2.04,440.13
2.05,440.13
2.06,440.13
2.07,440.13
2.08,440.13
2.09,440.13
2.1,440.13
2.11,440.13
2.12,440.13
2.13,440.13
2.14,440.13
2.15,440.13
2.16,440.13
2.17,440.13
2.18,420.71
2.19,420.71
2.2,420.71
2.21,420.71
2.22,420.71
2.23,420.71
2.24,420.71
2.25,420.71
2.26,420.71
2.27,420.71
2.28,420.71
2.29,420.71
2.3,420.71
2.31,420.71
2.32,420.71
2.33,407
2.34,407
2.35,407
2.36,407
2.37,407
2.38,407
2.39,407
2.4,407
2.41,407
2.42,407
2.43,407
2.44,407
2.45,407
